id,linea_origen,estacion_origen,linea_destino,estacion_destino,ruta_lineas,estaciones_transbordo,num_transbordos,num_tramos_estacion,tiempo_en_tren_min,tiempo_caminata_transbordo_min,tiempo_espera_transbordo_min,espera_inicial_min,tiempo_total_estimado_min,ruta_estaciones,tipo_estimacion
14156,4,Fray Servando,12,Periférico Oriente,4 > 8 > 12,Santa Anita > Atlalilco,2,13,33.27,6.0,6.0,3.0,48.27,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco > Culhuacán > San Andrés Tomatlán > Lomas Estrella > Calle 11 > Periférico Oriente,Estimación modelada
14157,4,Fray Servando,12,Tezonco,4 > 8 > 12,Santa Anita > Atlalilco,2,14,35.49,6.0,6.0,3.0,50.49,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco > Culhuacán > San Andrés Tomatlán > Lomas Estrella > Calle 11 > Periférico Oriente > Tezonco,Estimación modelada
14158,4,Fray Servando,12,Olivos,4 > 8 > 12,Santa Anita > Atlalilco,2,15,37.7,6.0,6.0,3.0,52.7,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco > Culhuacán > San Andrés Tomatlán > Lomas Estrella > Calle 11 > Periférico Oriente > Tezonco > Olivos,Estimación modelada
14159,4,Fray Servando,12,Nopalera,4 > 8 > 12,Santa Anita > Atlalilco,2,16,39.91,6.0,6.0,3.0,54.91,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco > Culhuacán > San Andrés Tomatlán > Lomas Estrella > Calle 11 > Periférico Oriente > Tezonco > Olivos > Nopalera,Estimación modelada
14160,4,Fray Servando,12,Zapotitlán,4 > 8 > 12,Santa Anita > Atlalilco,2,17,42.12,6.0,6.0,3.0,57.12,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco > Culhuacán > San Andrés Tomatlán > Lomas Estrella > Calle 11 > Periférico Oriente > Tezonco > Olivos > Nopalera > Zapotitlán,Estimación modelada
14161,4,Fray Servando,12,Tlaltenco,4 > 8 > 12,Santa Anita > Atlalilco,2,18,44.33,6.0,6.0,3.0,59.33,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco > Culhuacán > San Andrés Tomatlán > Lomas Estrella > Calle 11 > Periférico Oriente > Tezonco > Olivos > Nopalera > Zapotitlán > Tlaltenco,Estimación modelada
14162,4,Fray Servando,12,Tláhuac,4 > 8 > 12,Santa Anita > Atlalilco,2,19,46.54,6.0,6.0,3.0,61.54,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco > Culhuacán > San Andrés Tomatlán > Lomas Estrella > Calle 11 > Periférico Oriente > Tezonco > Olivos > Nopalera > Zapotitlán > Tlaltenco > Tláhuac,Estimación modelada
14163,4,Jamaica,1,Observatorio,4 > 9 > 1,Jamaica > Tacubaya,2,7,22.0,6.0,6.0,3.0,37.0,Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo > Tacubaya > Observatorio,Estimación modelada
14164,4,Jamaica,1,Tacubaya,4 > 9 > 1,Jamaica > Tacubaya,2,6,19.64,6.0,6.0,3.0,34.64,Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo > Tacubaya,Estimación modelada
14165,4,Jamaica,1,Juanacatlán,4 > 9 > 1,Jamaica > Tacubaya,2,7,22.0,6.0,6.0,3.0,37.0,Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo > Tacubaya > Juanacatlán,Estimación modelada
14166,4,Jamaica,1,Chapultepec,4 > 1,Candelaria,1,11,26.87,3.0,3.0,3.0,35.87,Jamaica > Fray Servando > Candelaria > Merced > Pino Suárez > Isabel la Católica > Salto del Agua > Balderas > Cuauhtémoc > Insurgentes > Sevilla > Chapultepec,Estimación modelada
14167,4,Jamaica,1,Sevilla,4 > 1,Candelaria,1,10,24.5,3.0,3.0,3.0,33.5,Jamaica > Fray Servando > Candelaria > Merced > Pino Suárez > Isabel la Católica > Salto del Agua > Balderas > Cuauhtémoc > Insurgentes > Sevilla,Estimación modelada
14168,4,Jamaica,1,Insurgentes,4 > 1,Candelaria,1,9,22.13,3.0,3.0,3.0,31.13,Jamaica > Fray Servando > Candelaria > Merced > Pino Suárez > Isabel la Católica > Salto del Agua > Balderas > Cuauhtémoc > Insurgentes,Estimación modelada
14169,4,Jamaica,1,Cuauhtémoc,4 > 1,Candelaria,1,8,19.77,3.0,3.0,3.0,28.77,Jamaica > Fray Servando > Candelaria > Merced > Pino Suárez > Isabel la Católica > Salto del Agua > Balderas > Cuauhtémoc,Estimación modelada
14170,4,Jamaica,1,Balderas,4 > 1,Candelaria,1,7,17.4,3.0,3.0,3.0,26.4,Jamaica > Fray Servando > Candelaria > Merced > Pino Suárez > Isabel la Católica > Salto del Agua > Balderas,Estimación modelada
14171,4,Jamaica,1,Salto del Agua,4 > 1,Candelaria,1,6,15.03,3.0,3.0,3.0,24.03,Jamaica > Fray Servando > Candelaria > Merced > Pino Suárez > Isabel la Católica > Salto del Agua,Estimación modelada
14172,4,Jamaica,1,Isabel la Católica,4 > 1,Candelaria,1,5,12.66,3.0,3.0,3.0,21.66,Jamaica > Fray Servando > Candelaria > Merced > Pino Suárez > Isabel la Católica,Estimación modelada
14173,4,Jamaica,1,Pino Suárez,4 > 1,Candelaria,1,4,10.29,3.0,3.0,3.0,19.29,Jamaica > Fray Servando > Candelaria > Merced > Pino Suárez,Estimación modelada
14174,4,Jamaica,1,Merced,4 > 1,Candelaria,1,3,7.92,3.0,3.0,3.0,16.92,Jamaica > Fray Servando > Candelaria > Merced,Estimación modelada
14175,4,Jamaica,1,Candelaria,4 > 1,Candelaria,1,2,5.56,3.0,3.0,3.0,14.56,Jamaica > Fray Servando > Candelaria,Estimación modelada
14176,4,Jamaica,1,San Lázaro,4 > 1,Candelaria,1,3,7.92,3.0,3.0,3.0,16.92,Jamaica > Fray Servando > Candelaria > San Lázaro,Estimación modelada
14177,4,Jamaica,1,Moctezuma,4 > 1,Candelaria,1,4,10.29,3.0,3.0,3.0,19.29,Jamaica > Fray Servando > Candelaria > San Lázaro > Moctezuma,Estimación modelada
14178,4,Jamaica,1,Balbuena,4 > 1,Candelaria,1,5,12.66,3.0,3.0,3.0,21.66,Jamaica > Fray Servando > Candelaria > San Lázaro > Moctezuma > Balbuena,Estimación modelada
14179,4,Jamaica,1,Boulevard Puerto Aéreo,4 > 1,Candelaria,1,6,15.03,3.0,3.0,3.0,24.03,Jamaica > Fray Servando > Candelaria > San Lázaro > Moctezuma > Balbuena > Boulevard Puerto Aéreo,Estimación modelada
14180,4,Jamaica,1,Gómez Farías,4 > 1,Candelaria,1,7,17.4,3.0,3.0,3.0,26.4,Jamaica > Fray Servando > Candelaria > San Lázaro > Moctezuma > Balbuena > Boulevard Puerto Aéreo > Gómez Farías,Estimación modelada
14181,4,Jamaica,1,Zaragoza,4 > 1,Candelaria,1,8,19.77,3.0,3.0,3.0,28.77,Jamaica > Fray Servando > Candelaria > San Lázaro > Moctezuma > Balbuena > Boulevard Puerto Aéreo > Gómez Farías > Zaragoza,Estimación modelada
14182,4,Jamaica,1,Pantitlán,4 > 1,Candelaria,1,9,22.13,3.0,3.0,3.0,31.13,Jamaica > Fray Servando > Candelaria > San Lázaro > Moctezuma > Balbuena > Boulevard Puerto Aéreo > Gómez Farías > Zaragoza > Pantitlán,Estimación modelada
14183,4,Jamaica,2,Cuatro Caminos,4 > 9 > 2,Jamaica > Chabacano,2,16,39.14,6.0,6.0,3.0,54.14,Jamaica > Chabacano > San Antonio Abad > Pino Suárez > Zócalo/Tenochtitlan > Allende > Bellas Artes > Hidalgo > Revolución > San Cosme > Normal > Colegio Militar > Popotla > Cuitláhuac > Tacuba > Panteones > Cuatro Caminos,Estimación modelada
14184,4,Jamaica,2,Panteones,4 > 9 > 2,Jamaica > Chabacano,2,15,36.75,6.0,6.0,3.0,51.75,Jamaica > Chabacano > San Antonio Abad > Pino Suárez > Zócalo/Tenochtitlan > Allende > Bellas Artes > Hidalgo > Revolución > San Cosme > Normal > Colegio Militar > Popotla > Cuitláhuac > Tacuba > Panteones,Estimación modelada
14185,4,Jamaica,2,Tacuba,4 > 9 > 2,Jamaica > Chabacano,2,14,34.36,6.0,6.0,3.0,49.36,Jamaica > Chabacano > San Antonio Abad > Pino Suárez > Zócalo/Tenochtitlan > Allende > Bellas Artes > Hidalgo > Revolución > San Cosme > Normal > Colegio Militar > Popotla > Cuitláhuac > Tacuba,Estimación modelada
14186,4,Jamaica,2,Cuitláhuac,4 > 9 > 2,Jamaica > Chabacano,2,13,31.97,6.0,6.0,3.0,46.97,Jamaica > Chabacano > San Antonio Abad > Pino Suárez > Zócalo/Tenochtitlan > Allende > Bellas Artes > Hidalgo > Revolución > San Cosme > Normal > Colegio Militar > Popotla > Cuitláhuac,Estimación modelada
14187,4,Jamaica,2,Popotla,4 > 9 > 2,Jamaica > Chabacano,2,12,29.58,6.0,6.0,3.0,44.58,Jamaica > Chabacano > San Antonio Abad > Pino Suárez > Zócalo/Tenochtitlan > Allende > Bellas Artes > Hidalgo > Revolución > San Cosme > Normal > Colegio Militar > Popotla,Estimación modelada
14188,4,Jamaica,2,Colegio Militar,4 > 9 > 2,Jamaica > Chabacano,2,11,27.19,6.0,6.0,3.0,42.19,Jamaica > Chabacano > San Antonio Abad > Pino Suárez > Zócalo/Tenochtitlan > Allende > Bellas Artes > Hidalgo > Revolución > San Cosme > Normal > Colegio Militar,Estimación modelada
14189,4,Jamaica,2,Normal,4 > 9 > 2,Jamaica > Chabacano,2,10,24.79,6.0,6.0,3.0,39.79,Jamaica > Chabacano > San Antonio Abad > Pino Suárez > Zócalo/Tenochtitlan > Allende > Bellas Artes > Hidalgo > Revolución > San Cosme > Normal,Estimación modelada
14190,4,Jamaica,2,San Cosme,4 > 9 > 2,Jamaica > Chabacano,2,9,22.4,6.0,6.0,3.0,37.4,Jamaica > Chabacano > San Antonio Abad > Pino Suárez > Zócalo/Tenochtitlan > Allende > Bellas Artes > Hidalgo > Revolución > San Cosme,Estimación modelada
14191,4,Jamaica,2,Revolución,4 > 9 > 2,Jamaica > Chabacano,2,8,20.01,6.0,6.0,3.0,35.01,Jamaica > Chabacano > San Antonio Abad > Pino Suárez > Zócalo/Tenochtitlan > Allende > Bellas Artes > Hidalgo > Revolución,Estimación modelada
14192,4,Jamaica,2,Hidalgo,4 > 9 > 2,Jamaica > Chabacano,2,7,17.62,6.0,6.0,3.0,32.62,Jamaica > Chabacano > San Antonio Abad > Pino Suárez > Zócalo/Tenochtitlan > Allende > Bellas Artes > Hidalgo,Estimación modelada
14193,4,Jamaica,2,Bellas Artes,4 > 9 > 2,Jamaica > Chabacano,2,6,15.23,6.0,6.0,3.0,30.23,Jamaica > Chabacano > San Antonio Abad > Pino Suárez > Zócalo/Tenochtitlan > Allende > Bellas Artes,Estimación modelada
14194,4,Jamaica,2,Allende,4 > 9 > 2,Jamaica > Chabacano,2,5,12.84,6.0,6.0,3.0,27.84,Jamaica > Chabacano > San Antonio Abad > Pino Suárez > Zócalo/Tenochtitlan > Allende,Estimación modelada
14195,4,Jamaica,2,Zócalo/Tenochtitlan,4 > 9 > 2,Jamaica > Chabacano,2,4,10.45,6.0,6.0,3.0,25.45,Jamaica > Chabacano > San Antonio Abad > Pino Suárez > Zócalo/Tenochtitlan,Estimación modelada
14196,4,Jamaica,2,Pino Suárez,4 > 9 > 2,Jamaica > Chabacano,2,3,8.06,6.0,6.0,3.0,23.06,Jamaica > Chabacano > San Antonio Abad > Pino Suárez,Estimación modelada
14197,4,Jamaica,2,San Antonio Abad,4 > 9 > 2,Jamaica > Chabacano,2,2,5.66,6.0,6.0,3.0,20.66,Jamaica > Chabacano > San Antonio Abad,Estimación modelada
14198,4,Jamaica,2,Chabacano,4 > 9 > 2,Jamaica > Chabacano,2,1,3.27,6.0,6.0,3.0,18.27,Jamaica > Chabacano,Estimación modelada
14199,4,Jamaica,2,Viaducto,4 > 9 > 2,Jamaica > Chabacano,2,2,5.66,6.0,6.0,3.0,20.66,Jamaica > Chabacano > Viaducto,Estimación modelada
14200,4,Jamaica,2,Xola,4 > 9 > 2,Jamaica > Chabacano,2,3,8.06,6.0,6.0,3.0,23.06,Jamaica > Chabacano > Viaducto > Xola,Estimación modelada
14201,4,Jamaica,2,Villa de Cortés,4 > 9 > 2,Jamaica > Chabacano,2,4,10.45,6.0,6.0,3.0,25.45,Jamaica > Chabacano > Viaducto > Xola > Villa de Cortés,Estimación modelada
14202,4,Jamaica,2,Nativitas,4 > 9 > 2,Jamaica > Chabacano,2,5,12.84,6.0,6.0,3.0,27.84,Jamaica > Chabacano > Viaducto > Xola > Villa de Cortés > Nativitas,Estimación modelada
14203,4,Jamaica,2,Portales,4 > 9 > 2,Jamaica > Chabacano,2,6,15.23,6.0,6.0,3.0,30.23,Jamaica > Chabacano > Viaducto > Xola > Villa de Cortés > Nativitas > Portales,Estimación modelada
14204,4,Jamaica,2,Ermita,4 > 9 > 2,Jamaica > Chabacano,2,7,17.62,6.0,6.0,3.0,32.62,Jamaica > Chabacano > Viaducto > Xola > Villa de Cortés > Nativitas > Portales > Ermita,Estimación modelada
14205,4,Jamaica,2,General Anaya,4 > 9 > 2,Jamaica > Chabacano,2,8,20.01,6.0,6.0,3.0,35.01,Jamaica > Chabacano > Viaducto > Xola > Villa de Cortés > Nativitas > Portales > Ermita > General Anaya,Estimación modelada
14206,4,Jamaica,2,Tasqueña,4 > 9 > 2,Jamaica > Chabacano,2,9,22.4,6.0,6.0,3.0,37.4,Jamaica > Chabacano > Viaducto > Xola > Villa de Cortés > Nativitas > Portales > Ermita > General Anaya > Tasqueña,Estimación modelada
14207,4,Jamaica,3,Indios Verdes,4 > B > 3,Morelos > Guerrero,2,12,30.53,6.0,6.0,3.0,45.53,Jamaica > Fray Servando > Candelaria > Morelos > Tepito > Lagunilla > Garibaldi/Lagunilla > Guerrero > Tlatelolco > La Raza > Potrero > Deportivo 18 de Marzo > Indios Verdes,Estimación modelada
14208,4,Jamaica,3,Deportivo 18 de Marzo,4 > B > 3,Morelos > Guerrero,2,11,27.73,6.0,6.0,3.0,42.73,Jamaica > Fray Servando > Candelaria > Morelos > Tepito > Lagunilla > Garibaldi/Lagunilla > Guerrero > Tlatelolco > La Raza > Potrero > Deportivo 18 de Marzo,Estimación modelada
14209,4,Jamaica,3,Potrero,4 > B > 3,Morelos > Guerrero,2,10,24.93,6.0,6.0,3.0,39.93,Jamaica > Fray Servando > Candelaria > Morelos > Tepito > Lagunilla > Garibaldi/Lagunilla > Guerrero > Tlatelolco > La Raza > Potrero,Estimación modelada
14210,4,Jamaica,3,La Raza,4 > B > 3,Morelos > Guerrero,2,9,22.13,6.0,6.0,3.0,37.13,Jamaica > Fray Servando > Candelaria > Morelos > Tepito > Lagunilla > Garibaldi/Lagunilla > Guerrero > Tlatelolco > La Raza,Estimación modelada
14211,4,Jamaica,3,Tlatelolco,4 > B > 3,Morelos > Guerrero,2,8,19.33,6.0,6.0,3.0,34.33,Jamaica > Fray Servando > Candelaria > Morelos > Tepito > Lagunilla > Garibaldi/Lagunilla > Guerrero > Tlatelolco,Estimación modelada
14212,4,Jamaica,3,Guerrero,4 > B > 3,Morelos > Guerrero,2,7,16.53,6.0,6.0,3.0,31.53,Jamaica > Fray Servando > Candelaria > Morelos > Tepito > Lagunilla > Garibaldi/Lagunilla > Guerrero,Estimación modelada
14213,4,Jamaica,3,Hidalgo,4 > B > 3,Morelos > Guerrero,2,8,19.33,6.0,6.0,3.0,34.33,Jamaica > Fray Servando > Candelaria > Morelos > Tepito > Lagunilla > Garibaldi/Lagunilla > Guerrero > Hidalgo,Estimación modelada
14214,4,Jamaica,3,Juárez,4 > 1 > 3,Candelaria > Balderas,2,8,20.2,6.0,6.0,3.0,35.2,Jamaica > Fray Servando > Candelaria > Merced > Pino Suárez > Isabel la Católica > Salto del Agua > Balderas > Juárez,Estimación modelada
14215,4,Jamaica,3,Balderas,4 > 1 > 3,Candelaria > Balderas,2,7,17.4,6.0,6.0,3.0,32.4,Jamaica > Fray Servando > Candelaria > Merced > Pino Suárez > Isabel la Católica > Salto del Agua > Balderas,Estimación modelada
14216,4,Jamaica,3,Niños Héroes/Poder Judicial CDMX,4 > 9 > 3,Jamaica > Centro Médico,2,5,15.42,6.0,6.0,3.0,30.42,Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Hospital General > Niños Héroes/Poder Judicial CDMX,Estimación modelada
14217,4,Jamaica,3,Hospital General,4 > 9 > 3,Jamaica > Centro Médico,2,4,12.62,6.0,6.0,3.0,27.62,Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Hospital General,Estimación modelada
14218,4,Jamaica,3,Centro Médico,4 > 9 > 3,Jamaica > Centro Médico,2,3,9.82,6.0,6.0,3.0,24.82,Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico,Estimación modelada
14219,4,Jamaica,3,Etiopía/Plaza de la Transparencia,4 > 9 > 3,Jamaica > Centro Médico,2,4,12.62,6.0,6.0,3.0,27.62,Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Etiopía/Plaza de la Transparencia,Estimación modelada
14220,4,Jamaica,3,Eugenia,4 > 9 > 3,Jamaica > Centro Médico,2,5,15.42,6.0,6.0,3.0,30.42,Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia,Estimación modelada
14221,4,Jamaica,3,División del Norte,4 > 9 > 3,Jamaica > Centro Médico,2,6,18.22,6.0,6.0,3.0,33.22,Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte,Estimación modelada
14222,4,Jamaica,3,Zapata,4 > 9 > 3,Jamaica > Centro Médico,2,7,21.02,6.0,6.0,3.0,36.02,Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte > Zapata,Estimación modelada
14223,4,Jamaica,3,Coyoacán,4 > 9 > 3,Jamaica > Centro Médico,2,8,23.82,6.0,6.0,3.0,38.82,Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte > Zapata > Coyoacán,Estimación modelada
14224,4,Jamaica,3,Viveros/Derechos Humanos,4 > 9 > 3,Jamaica > Centro Médico,2,9,26.62,6.0,6.0,3.0,41.62,Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte > Zapata > Coyoacán > Viveros/Derechos Humanos,Estimación modelada
14225,4,Jamaica,3,Miguel Ángel de Quevedo,4 > 9 > 3,Jamaica > Centro Médico,2,10,29.42,6.0,6.0,3.0,44.42,Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte > Zapata > Coyoacán > Viveros/Derechos Humanos > Miguel Ángel de Quevedo,Estimación modelada
14226,4,Jamaica,3,Copilco,4 > 9 > 3,Jamaica > Centro Médico,2,11,32.22,6.0,6.0,3.0,47.22,Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte > Zapata > Coyoacán > Viveros/Derechos Humanos > Miguel Ángel de Quevedo > Copilco,Estimación modelada
14227,4,Jamaica,3,Universidad,4 > 9 > 3,Jamaica > Centro Médico,2,12,35.02,6.0,6.0,3.0,50.02,Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte > Zapata > Coyoacán > Viveros/Derechos Humanos > Miguel Ángel de Quevedo > Copilco > Universidad,Estimación modelada
14228,4,Jamaica,4,Martín Carrera,4,,0,8,22.22,0.0,0.0,3.0,25.22,Jamaica > Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Bondojito > Talismán > Martín Carrera,Estimación modelada
14229,4,Jamaica,4,Talismán,4,,0,7,19.44,0.0,0.0,3.0,22.44,Jamaica > Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Bondojito > Talismán,Estimación modelada
14230,4,Jamaica,4,Bondojito,4,,0,6,16.67,0.0,0.0,3.0,19.67,Jamaica > Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Bondojito,Estimación modelada
14231,4,Jamaica,4,Consulado,4,,0,5,13.89,0.0,0.0,3.0,16.89,Jamaica > Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado,Estimación modelada
14232,4,Jamaica,4,Canal del Norte,4,,0,4,11.11,0.0,0.0,3.0,14.11,Jamaica > Fray Servando > Candelaria > Morelos > Canal del Norte,Estimación modelada
14233,4,Jamaica,4,Morelos,4,,0,3,8.33,0.0,0.0,3.0,11.33,Jamaica > Fray Servando > Candelaria > Morelos,Estimación modelada
14234,4,Jamaica,4,Candelaria,4,,0,2,5.56,0.0,0.0,3.0,8.56,Jamaica > Fray Servando > Candelaria,Estimación modelada
14235,4,Jamaica,4,Fray Servando,4,,0,1,2.78,0.0,0.0,3.0,5.78,Jamaica > Fray Servando,Estimación modelada
14236,4,Jamaica,4,Santa Anita,4,,0,1,2.78,0.0,0.0,3.0,5.78,Jamaica > Santa Anita,Estimación modelada
14237,4,Jamaica,5,Pantitlán,4 > 9 > 5,Jamaica > Pantitlán,2,5,16.36,6.0,6.0,3.0,31.36,Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán,Estimación modelada
14238,4,Jamaica,5,Hangares,4 > 9 > 5,Jamaica > Pantitlán,2,6,19.28,6.0,6.0,3.0,34.28,Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Hangares,Estimación modelada
14239,4,Jamaica,5,Terminal Aérea,4 > B > 5,Morelos > Oceanía,2,8,19.45,6.0,6.0,3.0,34.45,Jamaica > Fray Servando > Candelaria > Morelos > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Terminal Aérea,Estimación modelada
14240,4,Jamaica,5,Oceanía,4 > B > 5,Morelos > Oceanía,2,7,16.53,6.0,6.0,3.0,31.53,Jamaica > Fray Servando > Candelaria > Morelos > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía,Estimación modelada
14241,4,Jamaica,5,Aragón,4 > 5,Consulado,1,7,19.72,3.0,3.0,3.0,28.72,Jamaica > Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Eduardo Molina > Aragón,Estimación modelada
14242,4,Jamaica,5,Eduardo Molina,4 > 5,Consulado,1,6,16.81,3.0,3.0,3.0,25.81,Jamaica > Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Eduardo Molina,Estimación modelada
14243,4,Jamaica,5,Consulado,4 > 5,Consulado,1,5,13.89,3.0,3.0,3.0,22.89,Jamaica > Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado,Estimación modelada
14244,4,Jamaica,5,Valle Gómez,4 > 5,Consulado,1,6,16.81,3.0,3.0,3.0,25.81,Jamaica > Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Valle Gómez,Estimación modelada
14245,4,Jamaica,5,Misterios,4 > 5,Consulado,1,7,19.72,3.0,3.0,3.0,28.72,Jamaica > Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Valle Gómez > Misterios,Estimación modelada
14246,4,Jamaica,5,La Raza,4 > 5,Consulado,1,8,22.64,3.0,3.0,3.0,31.64,Jamaica > Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Valle Gómez > Misterios > La Raza,Estimación modelada
14247,4,Jamaica,5,Autobuses del Norte,4 > 5,Consulado,1,9,25.56,3.0,3.0,3.0,34.56,Jamaica > Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Valle Gómez > Misterios > La Raza > Autobuses del Norte,Estimación modelada
14248,4,Jamaica,5,Instituto del Petróleo,4 > 5,Consulado,1,10,28.47,3.0,3.0,3.0,37.47,Jamaica > Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Valle Gómez > Misterios > La Raza > Autobuses del Norte > Instituto del Petróleo,Estimación modelada
14249,4,Jamaica,5,Politécnico,4 > 5,Consulado,1,11,31.39,3.0,3.0,3.0,40.39,Jamaica > Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Valle Gómez > Misterios > La Raza > Autobuses del Norte > Instituto del Petróleo > Politécnico,Estimación modelada
14250,4,Jamaica,6,El Rosario,4 > 5 > 6,Consulado > Instituto del Petróleo,2,16,47.67,6.0,6.0,3.0,62.67,Jamaica > Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Valle Gómez > Misterios > La Raza > Autobuses del Norte > Instituto del Petróleo > Vallejo > Norte 45 > Ferrería/Arena Ciudad de México > UAM Azcapotzalco > Tezozómoc > El Rosario,Estimación modelada
